Census year,Block ID,Building address,Area,Name,Business address,Industry (ANZSIC4) code,Sub Theme,Seating type,Number of seats,Longitude,Latitude,Theme,Google Maps Rating
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Cervo,"Shop 28, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,44,144.9583342,-37.82316159,Food & Drink,3.6
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Rosetta,"Shop 9, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,88,144.9583342,-37.82316159,Food & Drink,
2023,803,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Spice Temple,"Shop 7, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,415,144.9583342,-37.82316159,Food & Drink,
2023,804,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Mad Mex,Shop F8 20 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,28,144.9523193,-37.82542998,Food & Drink,
2023,804,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Studio Coffee,Shop F6 20 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,100,144.9523193,-37.82542998,Food & Drink,
2023,804,South Wharf Retail 20-30 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Common Man,Shop TG01 39 Dukes Walk SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,79,144.9523193,-37.82542998,Food & Drink,
2023,804,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Charlie Lovett,43 South Wharf Promenade SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9506146,-37.82411174,Food & Drink,
2023,808,63-85 Queens Bridge Street SOUTHBANK VIC 3006,Southbank,My Goodness Pizza,"Suite 10, 186-188 City Road SOUTHBANK VIC 3006",4512,Takeaway Food,Seats - Outdoor,30,144.9611935,-37.82386264,Food & Drink,
2023,808,Southbank One 174-184 City Road SOUTHBANK VIC 3006,Southbank,Southside Coffee Co,Rear 26 Power Street SOUTHBANK VIC 3006,4512,Takeaway Food,Seats - Indoor,4,144.9619185,-37.82383574,Food & Drink,
2023,815,248-254 City Road SOUTHBANK VIC 3006,Southbank,Burgertory,248 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,27,144.9596573,-37.82571299,Food & Drink,
2023,861,157-159 Domain Road SOUTH YARRA VIC 3141,South Yarra,Matilda 159,Restaurant Ground 159 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Outdoor,20,144.981452,-37.83428463,Food & Drink,
2023,870,Alfred Hospital 23-99 Commercial Road PRAHRAN VIC 3181,Melbourne (Remainder),My Serendipity Cafe,Part Baker Medical Research Institute 75 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9828162,-37.8465703,Food & Drink,
2023,904,Victorian College Of Pharmacy 381-405 Royal Parade PARKVILLE VIC 3052,Parkville,Ho Ho's Canteen,Part Ground 399 Royal Parade PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,50,144.9586808,-37.78398217,Food & Drink,
2023,931,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,Shuji Sushi,"Tenancy 1, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,32,144.9495226,-37.79363103,Food & Drink,
2023,931,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,Sandrock,"Tenancy E, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,42,144.9495226,-37.79363103,Food & Drink,
2023,931,State Netball Hockey Centre 10 Brens Drive PARKVILLE VIC 3052,Parkville,State Netball & Hockey Centre Cafe,Part State Netball Hockey Centre 10 Brens Drive PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,60,144.9476846,-37.78533329,Food & Drink,
2023,931,Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Parkville,Elephant Kiosk,Kiosk Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,4512,Takeaway Food,Seats - Outdoor,42,144.9516374,-37.78461249,Food & Drink,
2023,931,Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,Parkville,Lakeside Bistro And Function Centre,Restaurant Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Outdoor,240,144.9516374,-37.78461249,Food & Drink,
2023,1101,285-313 Spencer Street DOCKLANDS VIC 3008,Docklands,Code 3,"Shop 1, 313 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,30,144.9510168,-37.81380704,Food & Drink,
2023,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,Docklands,In A Rush Espresso,"Shop 8A, Ground 99 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,32,144.9522269,-37.81841173,Food & Drink,
2023,1101,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,Docklands,Red Rooster 2,"Shop 2, Level 1 650 Collins Street DOCKLANDS VIC 3008",4512,Takeaway Food,Seats - Indoor,18,144.9522269,-37.81841173,Food & Drink,
2023,1101,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,Docklands,Coffee Rush,"Shop 310, Ground 229 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,4,144.9505641,-37.81450896,Food & Drink,
2023,1101,Spencer Outlet Centre 163-261 Spencer Street DOCKLANDS VIC 3008,Docklands,Hangar Cafe Spencer Street,"Shop 214, Level 1 201 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,98,144.9505641,-37.81450896,Food & Drink,
2023,1102,1010 La Trobe Street DOCKLANDS VIC 3008,Docklands,Coffee N All Customs House,Part Ground 1010 La Trobe Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9453769,-37.81455078,Food & Drink,
2023,1102,990 La Trobe Street DOCKLANDS VIC 3008,Docklands,Cafenatics,"Shop 1, Level 1 990 La Trobe Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,96,144.9467384,-37.81382583,Food & Drink,
2023,1103,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,Mr Grazier,Shop 4-5 Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,140,144.9493646,-37.81714506,Food & Drink,
2023,1103,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,Story Coffee & Foodstore,Shop 3 Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9493646,-37.81714506,Food & Drink,
2023,1103,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,Docklands,90 Secondi,Shop 1A Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,130,144.9493646,-37.81714506,Food & Drink,
2023,1104,Site One 747-757 Bourke Street DOCKLANDS VIC 3008,Docklands,Chilli India,79 Batmans Hill Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,40,144.947992,-37.81938087,Food & Drink,
2023,1104,The Podium Building 2-24 Waterview Walk DOCKLANDS VIC 3008,Docklands,Ginger Leaf Thai Restaurant,763 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,70,144.947992,-37.81938087,Food & Drink,
2023,1105,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,Docklands,Nine Elephants Thai Restaurant,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,36,144.9490689,-37.81920222,Food & Drink,
2023,1105,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,Docklands,Nine Elephants Thai Restaurant,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,32,144.9490689,-37.81920222,Food & Drink,
2023,1105,Lion 737-743 Bourke Street DOCKLANDS VIC 3008,Docklands,The Hof Downtown,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,153,144.9490689,-37.81920222,Food & Drink,
2023,1108,816-828 Bourke Street DOCKLANDS VIC 3008,Docklands,Blended Beard,"Shop 9A, 818 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,32,144.9439709,-37.81926604,Food & Drink,
2023,1108,816-828 Bourke Street DOCKLANDS VIC 3008,Docklands,Squires Loft Dockland,"Shop 1, 818 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,96,144.9439709,-37.81926604,Food & Drink,
2023,1108,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,Grain & Vine on Merchant,73A Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9434599,-37.82044557,Food & Drink,
2023,1108,829-843 Bourke Street DOCKLANDS VIC 3008,Docklands,Merchant Society,71 Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,70,144.9434599,-37.82044557,Food & Drink,
2023,1108,807-811 Bourke Street DOCKLANDS VIC 3008,Docklands,Sher Singh,807 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,84,144.9450626,-37.81970439,Food & Drink,
2023,1108,East Tower 888 Collins Street DOCKLANDS VIC 3008,Docklands,Colonial Kopitiam,851 Bourke Street DOCKLANDS VIC 3008,4512,Takeaway Food,Seats - Indoor,12,144.9423211,-37.82059733,Food & Drink,
2023,1108,East Tower 888 Collins Street DOCKLANDS VIC 3008,Docklands,Billy Barista,861 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,16,144.9423211,-37.82059733,Food & Drink,
2023,42,538-542 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Fiord,"Rear Shop 8 & Shop 11, 540 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,12,144.956768,-37.81696668,Food & Drink,
2023,43,457-471 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Felice,Part Ground 461 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9601729,-37.81549193,Food & Drink,
2023,44,Galleria 385 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Belle's Hot Chicken Galleria,147 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.9629215,-37.81492944,Food & Drink,
2023,45,Centrepoint Mall 283-297 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Aru Melbourne,"Shop 3, Ground 264-274 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,110,144.9652234,-37.81420579,Food & Drink,
2023,46,166-186 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Il Bacaro Cucina E Bar,168-170 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.9678661,-37.81377422,Food & Drink,
2023,47,Hero Apartments 114-120 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Brioche by Philip,"Shop 1, Ground 114 Russell Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Outdoor,4,144.9690213,-37.81349217,Food & Drink,
2023,52,186 King Street MELBOURNE VIC 3000,Melbourne (CBD),KEDAI SATAY,186 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,10,144.9556947,-37.81567371,Food & Drink,
2023,52,550 Bourke Street 550 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Finch Espresso,Part Foyer 550 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.957392,-37.81531894,Food & Drink,
2023,52,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Sakae,"Tenancy 12, Ground 181 William Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.957392,-37.81531894,Food & Drink,
2023,56,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Tim Ho Wan,"Shop 15-17, 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,90,144.9668712,-37.81267381,Food & Drink,
2023,56,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pearl Chablis and Oyster Bar,"Shop 108, 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.967269,-37.81241904,Food & Drink,
2023,56,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pinchy's,"Shop 101, 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,115,144.967269,-37.81241904,Food & Drink,
2023,58,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Siglo Bar,Level 2 161 Spring Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,80,144.9724297,-37.81095112,Food & Drink,
2023,58,161 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),The European,Ground 161 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9724297,-37.81095112,Food & Drink,
2023,61,209-211 King Street MELBOURNE VIC 3000,Melbourne (CBD),Dosa Hut Melbourne CBD,209-211 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,178,144.9549277,-37.81529953,Food & Drink,
2023,61,220 Spencer Street MELBOURNE VIC 3000,Melbourne (CBD),Higher Ground,"Shop 101T, LwrGround 650 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,120,144.953608,-37.81541879,Food & Drink,
2023,62,562-566 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Hwaro Korean BBQ,Ground 562 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9556697,-37.81501885,Food & Drink,
2023,62,542-546 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Lim Kopi,"Shop 1-2, Ground 542-546 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,55,144.9563999,-37.81479835,Food & Drink,
2023,64,68-78 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Popo Feng,78 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9611062,-37.8130703,Food & Drink,
2023,64,54-58 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Max On Hardware,Ground 54-58 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9612622,-37.81339479,Food & Drink,
2023,64,386-392 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Khokolat Bar,Basement 43-49 Hardware Lane MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,150,144.9610735,-37.81359817,Food & Drink,
2023,65,269-321 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Au79 Emporium Pty Ltd,"Shop 308, 287 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,78,144.9639289,-37.81247035,Food & Drink,
2023,66,235-241 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),China Bar,Gnd & Flr1 235 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,115,144.967037,-37.81111923,Food & Drink,
2023,66,4-12 Tattersalls Lane MELBOURNE VIC 3000,Melbourne (CBD),Boiling Crab Melbourne,Ground 4 Tattersalls Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,180,144.9657703,-37.81206163,Food & Drink,
2023,67,157-159 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Hawker Chan,157-159 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,112,144.9678633,-37.8109389,Food & Drink,
2023,67,120-122 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Empress of China,120-122 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9689091,-37.81131551,Food & Drink,
2023,67,196-208 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Shou Sumiyaki,"Tenancy 5, 158 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,90,144.9678792,-37.81158618,Food & Drink,
2023,72,262-274 King Street MELBOURNE VIC 3000,Melbourne (CBD),Sbriga,"Lot 2, Ground 270 King Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Outdoor,28,144.9549298,-37.81372382,Food & Drink,
2023,76,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Sura Korean BBQ,26-30 Artemis Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9657251,-37.81067862,Food & Drink,
2023,76,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Chocolateria San Churro QV,251-255 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9657251,-37.81067862,Food & Drink,
2023,77,Wesley Place 130 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Fishbowl,"Tenancy 1, 130 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9681742,-37.80994367,Food & Drink,
2023,77,264-266 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Yu Lao Da Fish Hot Pot,264-266 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,68,144.9671983,-37.81020101,Food & Drink,
2023,82,479-495 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Atrium 485,Part Ground North Tower 485 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9549226,-37.81270724,Food & Drink,
2023,82,277-287 William Street MELBOURNE VIC 3000,Melbourne (CBD),Kings and Knaves Espresso,Part Ground 277 William Street MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Outdoor,15,144.9563615,-37.8125206,Food & Drink,
2023,84,Melbourne Star Apartments 8 Sutherland Street MELBOURNE VIC 3000,Melbourne (CBD),Shortstop Coffee & Donuts,12 Sutherland Street MELBOURNE VIC 3000,4512,Takeaway Food,Seats - Indoor,8,144.9609379,-37.8112754,Food & Drink,
2023,85,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Diesel Bar,202 Little Lonsdale Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,200,144.9628389,-37.81090175,Food & Drink,
2023,85,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Rustica,"Shop 226, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9628389,-37.81090175,Food & Drink,
2023,85,289-299 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Guzman Y Gomez Swanston Street,Ground 293 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.9642637,-37.81122698,Food & Drink,
2023,87,295-301 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Kko-Kko,Ground 295 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9688274,-37.80893103,Food & Drink,
2023,93,410-420 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Cafenatics,Part Ground 414 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.957113,-37.81123639,Food & Drink,
2023,94,284-294 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Lanzhou Beef Noodle Bar,379 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.9608497,-37.81001419,Food & Drink,
2023,95,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Kata Kita,266 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,144.9617473,-37.80995265,Food & Drink,
2023,95,368-378 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Hungry Jack's,Part Ground 368 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,66,144.9617473,-37.80995265,Food & Drink,
2023,95,70-72 Little La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Chang Go,70-72 Little La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9617432,-37.80944506,Food & Drink,
2023,95,A'Beckett Tower 19-37 A'Beckett Street MELBOURNE VIC 3000,Melbourne (CBD),No 1 Spicy Pot,"Shop 1, 31 A'Beckett Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,26,144.9626103,-37.80894116,Food & Drink,
2023,96,Building 10 RMIT University 392 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),The Drum,Part Level 5 Building 10 392 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,88,144.9645887,-37.80821792,Food & Drink,
2023,104,413-417 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Workshop,Level 1 413-417 Elizabeth Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Outdoor,40,144.9605218,-37.80918734,Food & Drink,
2023,104,433-435 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Rose Garden Barbecue Shop,435 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9603435,-37.80885852,Food & Drink,
2023,104,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Pelicana Fried Chicken And Beer,"Shop G5, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,30,144.9595688,-37.80904349,Food & Drink,
2023,104,151-165 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),852 Plus Eight Five Two Cafe,"Shop G3, 163 Franklin Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,22,144.9595688,-37.80904349,Food & Drink,
2023,113,Shed M Queen Victoria Market 50 Peel Street MELBOURNE VIC 3000,Melbourne (CBD),League Of Honest Coffee,"Stall 1, Shed M Queen Victoria Market 50 Peel Street MELBOURNE VIC 3000",4512,Takeaway Food,Seats - Indoor,12,144.9576272,-37.80783257,Food & Drink,
2023,114,469 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Sarawak Kitchen,469 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,52,144.9599696,-37.80798299,Food & Drink,
2023,115,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Captain Melville,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,4520,Bars and Pubs,Seats - Indoor,160,144.9616202,-37.80751897,Food & Drink,
2023,254,121 Lygon Street CARLTON VIC 3053,Carlton,Kazuki's Restaurant,121 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.9660233,-37.80415089,Food & Drink,4.7
2023,257,108-128 Leicester Street CARLTON VIC 3053,Carlton,Stovetop,Cafe 108-128 Leicester Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,70,144.9610443,-37.80334586,Food & Drink,
2023,258,Melbourne University Building C 179-201 Pelham Street CARLTON VIC 3053,Carlton,Amicus Espresso,Shop 185 Pelham Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,12,144.9600565,-37.80241252,Food & Drink,
2023,265,87 Cardigan Street CARLTON VIC 3053,Carlton,Woodside Green,87 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9644472,-37.8048614,Food & Drink,
2023,265,498-504 Swanston Street CARLTON VIC 3053,Carlton,Oxi Tea Room,5 Cornell Place CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,16,144.9637188,-37.80521719,Food & Drink,
2023,266,74 Victoria Street CARLTON VIC 3053,Carlton,Chinger Biang Biang Noodle,Ground 74 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9653523,-37.80670077,Food & Drink,
2023,270,Old Metallurgy Building 166 230 Grattan Street PARKVILLE VIC 3010,Parkville,House Of Cards Espresso,Adjacent Ground OId Metallurgy Building 166 230 Grattan Street PARKVILLE VIC 3010,4512,Takeaway Food,Seats - Outdoor,20,144.9612087,-37.7967721,Food & Drink,
2023,271,Ormond College 29-55 College Crescent PARKVILLE VIC 3052,Parkville,Sage And Grace - The Communitas Café,Part Ground 29 College Crescent PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9605185,-37.79307584,Food & Drink,
2023,309,257-259 Macaulay Road NORTH MELBOURNE VIC 3051,North Melbourne,North End Deli,257 Macaulay Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,15,144.9381982,-37.79557691,Food & Drink,
2023,327,171-173 Curzon Street NORTH MELBOURNE VIC 3051,North Melbourne,Albion Hotel,171-173 Curzon Street NORTH MELBOURNE VIC 3051,4520,Bars and Pubs,Seats - Outdoor,35,144.9485506,-37.79889874,Food & Drink,
2023,345,9 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,The Hot Poppy,Ground 9 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,30,144.9490008,-37.80475134,Food & Drink,
2023,345,13-15 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Toast Kitchen Cafe,Ground 13 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9490419,-37.80463721,Food & Drink,
